"","Well","Well.Position","Omit","Sample","Target","Task","Reporter","Quencher","Amp.Status","Amp.Score","Curve.Quality","Result.Quality.Issues","Cq","Cq.Confidence","Cq.Mean","Cq.SD","Auto.Threshold","Threshold","Auto.Baseline","Baseline.Start","Baseline.End"
"138",63,"C15","false","16000491010683","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"139",64,"C16","false","16000491010688","RALYL","UNKNOWN","CY5","NFQ-MGB","Amp",1.00099049999584,NA,NA,"34.294693554059904",0.970501956487503,34.0617682340786,0.329406146537992,"true",0.0399999991059303,"true",3,31
"140",64,"C16","false","16000491010688","GSX1","UNKNOWN","VIC","NFQ-MGB","Amp",0.934847859737707,NA,NA,"35.56060024600101",0.950921443709621,36.9580143075868,1.9762419181456,"true",0.0399999991059303,"true",3,33
"141",65,"C17","false","16000491010697","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"142",65,"C17","false","16000491010697","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"143",66,"C18","false","16000491010700","RALYL","UNKNOWN","CY5","NFQ-MGB","Amp",0.778911880551052,NA,NA,"39.80967584555036",0.902027393526402,38.721680775914,1.53865738327487,"true",0.0399999991059303,"true",3,36
"144",66,"C18","false","16000491010700","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"145",67,"C19","false","16000491010673","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.17613994222822,NA,NA,"26.935683528761643",0.883194242516186,26.4706956961885,0.657592099163414,"false",0.12,"true",3,23
"146",67,"C19","false","16000491010673","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.875161470736049,NA,NA,"27.914515042756445",0.939016300419093,27.9209900409805,0.00915703027727071,"true",0.0399999991059303,"true",3,25
"147",67,"C19","false","16000491010673","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.958412909646865,NA,NA,"27.8644258435582",0.949764402052954,27.7674944270038,0.137081723911444,"true",0.0399999991059303,"true",3,25
"148",68,"C20","false","16000491010682","COL2A1","UNKNOWN","FAM","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"false",0.12,"true",3,44
"149",68,"C20","false","16000491010682","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.71350481354602,NA,NA,"32.85389906048352",0.85222397319147,32.445993051215,0.576866210480938,"true",0.0399999991059303,"true",3,29
"150",68,"C20","false","16000491010682","ImC","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"151",69,"C21","false","16000491010683","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",0.890870505883644,NA,NA,"43.68501349710795",0.0287022040370904,43.685013497108,NA,"false",0.12,"true",3,44
"152",69,"C21","false","16000491010683","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.779290108186822,NA,NA,"33.836209635385146",0.901341189454395,33.3433540797731,0.697003011037686,"true",0.0399999991059303,"true",3,30
"153",69,"C21","false","16000491010683","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.616702024362757,NA,NA,"37.173590373481794",0.723509920359528,37.9848656049882,1.14731643521354,"true",0.0399999991059303,"true",3,32
"154",70,"C22","false","16000491010688","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.16081315178091,NA,NA,"25.487575246136437",0.888666222334278,25.3906253071901,0.137107918529095,"false",0.12,"true",3,22
"155",70,"C22","false","16000491010688","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.08053221881881,NA,NA,"26.23193089914797",0.960071025855681,26.0188470629437,0.301346051082616,"true",0.0399999991059303,"true",3,23
"156",70,"C22","false","16000491010688","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.923543051592667,NA,NA,"28.702865268405404",0.937524096299413,28.6933295212461,0.0134855829612603,"true",0.0399999991059303,"true",3,26
"157",71,"C23","false","16000491010697","COL2A1","UNKNOWN","FAM","NFQ-MGB","No Amp",0.802707177079804,NA,NA,"Undetermined",0,NA,NA,"false",0.12,"true",3,44
"158",71,"C23","false","16000491010697","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.01279972531172,NA,NA,"31.91334351296439",0.963324448659498,32.0849354333681,0.242667621027432,"true",0.0399999991059303,"true",3,29
"159",71,"C23","false","16000491010697","ImC","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"160",72,"C24","false","16000491010700","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",0.899987944950254,NA,NA,"43.92312090126729",0.00294417167208893,43.9231209012673,NA,"false",0.12,"true",3,44
"161",72,"C24","false","16000491010700","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.0265765117441,NA,NA,"31.116882005362804",0.97314379848923,31.1168820053628,NA,"true",0.0399999991059303,"true",3,28
"162",72,"C24","false","16000491010700","ImC","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"163",73,"D1","false","16000491010673","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"164",73,"D1","false","16000491010673","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"165",74,"D2","false","16000491010682","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"166",74,"D2","false","16000491010682","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"167",75,"D3","false","16000491010683","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"168",75,"D3","false","16000491010683","GYPC1","UNKNOWN","CY5","NFQ-MGB","Amp",1.04559763376906,NA,NA,"34.125176596649396",0.908837188920754,39.325565781179,7.35446091438017,"true",0.0399999991059303,"true",3,31
"169",76,"D4","false","16000491010688","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"170",76,"D4","false","16000491010688","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0.492575761366691,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"171",77,"D5","false","16000491010697","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"172",77,"D5","false","16000491010697","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"173",78,"D6","false","16000491010700","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"174",78,"D6","false","16000491010700","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"175",79,"D7","false","16000491010673","DPP6","UNKNOWN","VIC","NFQ-MGB","Amp",0.882400889531815,NA,NA,"32.461735395241064",0.968684455694636,32.3277159194291,0.189532160315661,"true",0.0399999991059303,"true",3,29
"176",79,"D7","false","16000491010673","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"177",80,"D8","false","16000491010682","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"178",80,"D8","false","16000491010682","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"179",81,"D9","false","16000491010683","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"180",81,"D9","false","16000491010683","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"181",82,"D10","false","16000491010688","DPP6","UNKNOWN","VIC","NFQ-MGB","Amp",0.742230389753508,NA,NA,"35.228946239183436",0.915408407116634,35.8699892727516,0.906571752136935,"true",0.0399999991059303,"true",3,32
"182",82,"D10","false","16000491010688","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"183",83,"D11","false","16000491010697","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"184",83,"D11","false","16000491010697","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"185",84,"D12","false","16000491010700","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"186",84,"D12","false","16000491010700","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"187",85,"D13","false","16000491010673","RALYL","UNKNOWN","CY5","NFQ-MGB","Amp",1.04508903836258,NA,NA,"33.01147430512714",0.969634348018751,33.2402312306911,0.32351114661942,"true",0.0399999991059303,"true",3,30
"188",85,"D13","false","16000491010673","GSX1","UNKNOWN","VIC","NFQ-MGB","Amp",0.9109365989908,NA,NA,"33.517987553656226",0.957788567943339,33.7660547749448,0.350820028727917,"true",0.0399999991059303,"true",3,30
"189",86,"D14","false","16000491010682","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"190",86,"D14","false","16000491010682","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"191",87,"D15","false","16000491010683","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"192",87,"D15","false","16000491010683","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"193",88,"D16","false","16000491010688","RALYL","UNKNOWN","CY5","NFQ-MGB","Amp",1.02811725333423,NA,NA,"33.82884291409724",0.967076564434994,34.0617682340786,0.329406146537992,"true",0.0399999991059303,"true",3,31
"194",88,"D16","false","16000491010688","GSX1","UNKNOWN","VIC","NFQ-MGB","Amp",0.719003979475526,NA,NA,"38.35542836917256",0.874866048377037,36.9580143075868,1.9762419181456,"true",0.0399999991059303,"true",3,34
"195",89,"D17","false","16000491010697","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"196",89,"D17","false","16000491010697","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"197",90,"D18","false","16000491010700","RALYL","UNKNOWN","CY5","NFQ-MGB","Amp",0.981516005533977,NA,NA,"37.6336857062776",0.975912012801896,38.721680775914,1.53865738327487,"true",0.0399999991059303,"true",3,34
"198",90,"D18","false","16000491010700","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"199",91,"D19","false","16000491010673","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.16183893814829,NA,NA,"26.005707863615328",0.885726857294318,26.4706956961885,0.657592099163414,"false",0.12,"true",3,22
"200",91,"D19","false","16000491010673","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.877946099008362,NA,NA,"27.927465039204478",0.939054144178963,27.9209900409805,0.00915703027727071,"true",0.0399999991059303,"true",3,25
"201",91,"D19","false","16000491010673","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.954628538792607,NA,NA,"27.670563010449406",0.957014879112295,27.7674944270038,0.137081723911444,"true",0.0399999991059303,"true",3,24
"202",92,"D20","false","16000491010682","COL2A1","UNKNOWN","FAM","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"false",0.12,"true",3,44
"203",92,"D20","false","16000491010682","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.831959044979783,NA,NA,"32.03808704194639",0.93008258827365,32.445993051215,0.576866210480938,"true",0.0399999991059303,"true",3,29
"204",92,"D20","false","16000491010682","ImC","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"205",93,"D21","false","16000491010683","COL2A1","UNKNOWN","FAM","NFQ-MGB","No Amp",0.697303611314403,NA,NA,"Undetermined",0,NA,NA,"false",0.12,"true",3,44
"206",93,"D21","false","16000491010683","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.888857434954952,NA,NA,"32.85049852416105",0.946811787662007,33.3433540797731,0.697003011037686,"true",0.0399999991059303,"true",3,30
"207",93,"D21","false","16000491010683","ImC","UNKNOWN","VIC","NFQ-MGB","Inconclusive",0.537580478793188,NA,NA,"38.79614083649457",0.456330884509153,37.9848656049882,1.14731643521354,"true",0.0399999991059303,"true",3,32
"208",94,"D22","false","16000491010688","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.17208736886146,NA,NA,"25.293675368243733",0.856677540859688,25.3906253071901,0.137107918529095,"false",0.12,"true",3,22
"209",94,"D22","false","16000491010688","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.09197592945636,NA,NA,"25.805763226739423",0.973210348415283,26.0188470629437,0.301346051082616,"true",0.0399999991059303,"true",3,22
"210",94,"D22","false","16000491010688","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.923152411175406,NA,NA,"28.683793774086787",0.935964694614893,28.6933295212461,0.0134855829612603,"true",0.0399999991059303,"true",3,26
"211",95,"D23","false","16000491010697","COL2A1","UNKNOWN","FAM","NFQ-MGB","Inconclusive",0.823504725425664,NA,NA,"Undetermined",0,NA,NA,"false",0.12,"true",3,44
"212",95,"D23","false","16000491010697","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.967489354319625,NA,NA,"32.25652735377178",0.949648757857693,32.0849354333681,0.242667621027432,"true",0.0399999991059303,"true",3,29
"213",95,"D23","false","16000491010697","ImC","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"214",96,"D24","false","16000491010700","COL2A1","UNKNOWN","FAM","NFQ-MGB","No Amp",0.491876854447966,NA,NA,"Undetermined",0,NA,NA,"false",0.12,"true",3,44
"215",96,"D24","false","16000491010700","EpC","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"216",96,"D24","false","16000491010700","ImC","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"217",97,"E1","false","16000491010739","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"218",97,"E1","false","16000491010739","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"219",98,"E2","false","16000491010747","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"220",98,"E2","false","16000491010747","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"221",99,"E3","false","16000491010755","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"222",99,"E3","false","16000491010755","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"223",100,"E4","false","16000491010759","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"224",100,"E4","false","16000491010759","GYPC1","UNKNOWN","CY5","NFQ-MGB","Amp",0.980361688484286,NA,NA,"37.68697876335331",0.886302696341346,37.6869787633533,NA,"true",0.0399999991059303,"true",3,35
"225",101,"E5","false","16000491010761","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"226",101,"E5","false","16000491010761","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"227",102,"E6","false","16000491010762","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"228",102,"E6","false","16000491010762","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"229",103,"E7","false","16000491010739","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0.378693233087861,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"230",103,"E7","false","16000491010739","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"231",104,"E8","false","16000491010747","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"232",104,"E8","false","16000491010747","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"233",105,"E9","false","16000491010755","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"234",105,"E9","false","16000491010755","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"235",106,"E10","false","16000491010759","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"236",106,"E10","false","16000491010759","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0.233609362326786,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"237",107,"E11","false","16000491010761","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0.245710354498562,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"238",107,"E11","false","16000491010761","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"239",108,"E12","false","16000491010762","DPP6","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"240",108,"E12","false","16000491010762","GYPC2","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"241",109,"E13","false","16000491010739","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0.468811338507099,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"242",109,"E13","false","16000491010739","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0.414282298186965,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"243",110,"E14","false","16000491010747","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0.214151286214248,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"244",110,"E14","false","16000491010747","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"245",111,"E15","false","16000491010755","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"246",111,"E15","false","16000491010755","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"247",112,"E16","false","16000491010759","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"248",112,"E16","false","16000491010759","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"249",113,"E17","false","16000491010761","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"250",113,"E17","false","16000491010761","GSX1","UNKNOWN","VIC","NFQ-MGB","Amp",0.812033328935684,NA,NA,"37.73227928648152",0.88175632082945,37.7322792864815,NA,"true",0.0399999991059303,"true",3,34
"251",114,"E18","false","16000491010762","RALYL","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"252",114,"E18","false","16000491010762","GSX1","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"253",115,"E19","false","16000491010739","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.1703979691254,NA,NA,"27.133028644063863",0.897098877738281,26.7627439867315,0.523661584338027,"false",0.12,"true",3,21
"254",115,"E19","false","16000491010739","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.00931642008506,NA,NA,"27.21617787397449",0.967394147519953,27.2471688542316,0.0438278645931506,"true",0.0399999991059303,"true",3,25
"255",115,"E19","false","16000491010739","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.954950263438463,NA,NA,"28.347616820412803",0.945952304638463,28.3158421343511,0.0449361919676175,"true",0.0399999991059303,"true",3,25
"256",116,"E20","false","16000491010747","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.19898636365175,NA,NA,"27.964279451946002",0.89020062333627,27.9150615339358,0.0696046471598612,"false",0.12,"true",3,24
"257",116,"E20","false","16000491010747","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.11927623715796,NA,NA,"27.244618922519187",0.980537048829215,27.2361726028661,0.0119448998057849,"true",0.0399999991059303,"true",3,24
"258",116,"E20","false","16000491010747","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.879145408681803,NA,NA,"30.936911315239925",0.954516860392048,30.973498552118,0.0517421666022814,"true",0.0399999991059303,"true",3,28
"259",117,"E21","false","16000491010755","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.21604779677986,NA,NA,"28.03865288232835",0.88573920008331,27.8878293212544,0.213296725595891,"false",0.12,"true",3,24
"260",117,"E21","false","16000491010755","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.17037526224188,NA,NA,"27.044426731033724",0.969641452810481,27.0163744515573,0.039671914090717,"true",0.0399999991059303,"true",3,24
"261",117,"E21","false","16000491010755","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.618407322741282,NA,NA,"36.741358278052",0.785189955570038,36.0458366199769,0.983616161773764,"true",0.0399999991059303,"true",3,31
"262",118,"E22","false","16000491010759","COL2A1","UNKNOWN","FAM","NFQ-MGB","No Amp",0.62524021524871,NA,NA,"Undetermined",0,NA,NA,"false",0.12,"true",3,44
"263",118,"E22","false","16000491010759","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",0.652251892853336,NA,NA,"35.609019013410716",0.69770903634928,35.6090190134107,NA,"true",0.0399999991059303,"true",3,31
"264",118,"E22","false","16000491010759","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.690056710282219,NA,NA,"35.987756346473724",0.819290408392106,35.9877563464737,NA,"true",0.0399999991059303,"true",3,31
"265",119,"E23","false","16000491010761","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",1.17999920090022,NA,NA,"26.822209896993627",0.905173143362053,26.6378193714967,0.260767581930981,"false",0.12,"true",3,22
"266",119,"E23","false","16000491010761","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.06411732098755,NA,NA,"26.644513207791974",0.974542317618814,26.6213111173792,0.0328127109368171,"true",0.0399999991059303,"true",3,24
"267",119,"E23","false","16000491010761","ImC","UNKNOWN","VIC","NFQ-MGB","Amp",0.920520912921303,NA,NA,"28.79644414503572",0.951563756628455,28.7579310016611,0.0544658096893742,"true",0.0399999991059303,"true",3,26
"268",120,"E24","false","16000491010762","COL2A1","UNKNOWN","FAM","NFQ-MGB","Amp",0.906163562927434,NA,NA,"42.97241561414826",0.0797100611590438,38.5533994005951,6.24943266155351,"false",0.12,"true",3,44
"269",120,"E24","false","16000491010762","EpC","UNKNOWN","CY5","NFQ-MGB","Amp",1.00159708803877,NA,NA,"31.81005677104843",0.955887038406331,32.0241961366515,0.302838795074709,"true",0.0399999991059303,"true",3,29
"270",120,"E24","false","16000491010762","ImC","UNKNOWN","VIC","NFQ-MGB","Inconclusive",0.495216175278814,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"271",121,"F1","false","16000491010739","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"272",121,"F1","false","16000491010739","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"273",122,"F2","false","16000491010747","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"274",122,"F2","false","16000491010747","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"275",123,"F3","false","16000491010755","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"276",123,"F3","false","16000491010755","GYPC1","UNKNOWN","CY5","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
"277",124,"F4","false","16000491010759","ZSCAN12","UNKNOWN","VIC","NFQ-MGB","No Amp",0,NA,NA,"Undetermined",0,NA,NA,"true",0.0399999991059303,"true",3,44
